Date,State,Confirmed
18-06-2021,Goa,163927
18-06-2021,Gujarat,821921
18-06-2021,Himachal Pradesh,200043
18-06-2021,Haryana,767047
18-06-2021,Jharkhand,344270
18-06-2021,Jammu and Kashmir,310688
18-06-2021,Karnataka,2796121
18-06-2021,Kerala,2785305
18-06-2021,Ladakh,19730
18-06-2021,Lakshadweep,9392
18-06-2021,Maharashtra,5954508
18-06-2021,Meghalaya,44382
18-06-2021,Manipur,62946
18-06-2021,Madhya Pradesh,789064
18-06-2021,Mizoram,16437
18-06-2021,Nagaland,24097
18-06-2021,Odisha,870498
18-06-2021,Punjab,591168
18-06-2021,Puducherry,114301
18-06-2021,Rajasthan,950768
18-06-2021,Sikkim,19058
18-06-2021,Telangana,610834
18-06-2021,Tamil Nadu,2406497
18-06-2021,Tripura,61336
18-06-2021,India,29822792
18-06-2021,Uttar Pradesh,1703882
18-06-2021,Uttarakhand,338288
18-06-2021,West Bengal,1477037
19-06-2021,Andaman and Nicobar Islands,7394
19-06-2021,Andhra Pradesh,1844917
19-06-2021,Arunachal Pradesh,32923
19-06-2021,Assam,480730
19-06-2021,Bihar,719400
19-06-2021,Chandigarh,61403
19-06-2021,Chhattisgarh,990323
19-06-2021,Delhi,1432168
19-06-2021,Dadra and Nagar Haveli and Daman and Diu,10514
19-06-2021,Goa,164229
19-06-2021,Gujarat,822149
19-06-2021,Himachal Pradesh,200282
19-06-2021,Haryana,767217
19-06-2021,Jharkhand,344405
19-06-2021,Jammu and Kashmir,311209
19-06-2021,Karnataka,2801936
19-06-2021,Kerala,2797748
19-06-2021,Ladakh,19783
19-06-2021,Lakshadweep,9430
19-06-2021,Maharashtra,5963420
19-06-2021,Meghalaya,44896
19-06-2021,Manipur,63538
19-06-2021,Madhya Pradesh,789174
19-06-2021,Mizoram,16750
19-06-2021,Nagaland,24191
19-06-2021,Odisha,873925
19-06-2021,Punjab,591762
19-06-2021,Puducherry,114596
19-06-2021,Rajasthan,950961
19-06-2021,Sikkim,19209
19-06-2021,Telangana,612196
19-06-2021,Tamil Nadu,2414680
19-06-2021,Tripura,61779
19-06-2021,India,29881407
19-06-2021,Uttar Pradesh,1704139
19-06-2021,Uttarakhand,338508
19-06-2021,West Bengal,1479523
20-06-2021,Andaman and Nicobar Islands,7406
20-06-2021,Andhra Pradesh,1850563
20-06-2021,Arunachal Pradesh,33081
20-06-2021,Assam,482505
20-06-2021,Bihar,719694
20-06-2021,Chandigarh,61430
20-06-2021,Chhattisgarh,990675
20-06-2021,Delhi,1432292
20-06-2021,Dadra and Nagar Haveli and Daman and Diu,10517
20-06-2021,Goa,164436
20-06-2021,Gujarat,822334
20-06-2021,Himachal Pradesh,200410
20-06-2021,Haryana,767418
20-06-2021,Jharkhand,344543
20-06-2021,Jammu and Kashmir,311794
20-06-2021,Karnataka,2806453
20-06-2021,Kerala,2809395
20-06-2021,Ladakh,19805
20-06-2021,Lakshadweep,9443
20-06-2021,Maharashtra,5972781
20-06-2021,Meghalaya,45286
20-06-2021,Manipur,64065
20-06-2021,Madhya Pradesh,789261
20-06-2021,Mizoram,16943
20-06-2021,Nagaland,24248
20-06-2021,Odisha,877502
20-06-2021,Punjab,592303
20-06-2021,Puducherry,114847
20-06-2021,Rajasthan,951105
20-06-2021,Sikkim,19296
20-06-2021,Telangana,613202
20-06-2021,Tamil Nadu,2422497
20-06-2021,Tripura,62146
20-06-2021,India,29934385
20-06-2021,Uttar Pradesh,1704358
20-06-2021,Uttarakhand,338644
20-06-2021,West Bengal,1481707
21-06-2021,Andaman and Nicobar Islands,7415
21-06-2021,Andhra Pradesh,1853183
21-06-2021,Arunachal Pradesh,33375
21-06-2021,Assam,485310
21-06-2021,Bihar,719939
21-06-2021,Chandigarh,61444
21-06-2021,Chhattisgarh,991171
21-06-2021,Delhi,1432381
21-06-2021,Dadra and Nagar Haveli and Daman and Diu,10520
21-06-2021,Goa,164654
21-06-2021,Gujarat,822485
21-06-2021,Himachal Pradesh,200603
21-06-2021,Haryana,767580
21-06-2021,Jharkhand,344665
21-06-2021,Jammu and Kashmir,312156
21-06-2021,Karnataka,2811320
21-06-2021,Kerala,2816844
21-06-2021,Ladakh,19838
21-06-2021,Lakshadweep,9471
21-06-2021,Maharashtra,5979051
21-06-2021,Meghalaya,45555
21-06-2021,Manipur,64418
21-06-2021,Madhya Pradesh,789350
21-06-2021,Mizoram,17605
21-06-2021,Nagaland,24374
21-06-2021,Odisha,880533
21-06-2021,Punjab,592658
21-06-2021,Puducherry,115080
21-06-2021,Rajasthan,951256
21-06-2021,Sikkim,19321
21-06-2021,Telangana,614399
21-06-2021,Tamil Nadu,2429924
21-06-2021,Tripura,62321
21-06-2021,India,29977068
21-06-2021,Uttar Pradesh,1704476
21-06-2021,Uttarakhand,338807
21-06-2021,West Bengal,1483586
22-06-2021,Andaman and Nicobar Islands,7425
22-06-2021,Andhra Pradesh,1857352
22-06-2021,Arunachal Pradesh,33664
22-06-2021,Assam,488179
22-06-2021,Bihar,720207
22-06-2021,Chandigarh,61467
22-06-2021,Chhattisgarh,991653
22-06-2021,Delhi,1432778
22-06-2021,Dadra and Nagar Haveli and Daman and Diu,10523
22-06-2021,Goa,164957
22-06-2021,Gujarat,822620
22-06-2021,Himachal Pradesh,200791
22-06-2021,Haryana,767726
22-06-2021,Jharkhand,344775
22-06-2021,Jammu and Kashmir,312584
22-06-2021,Karnataka,2815029
22-06-2021,Kerala,2829461
22-06-2021,Ladakh,19871
22-06-2021,Lakshadweep,9504
22-06-2021,Maharashtra,5987521
22-06-2021,Meghalaya,45976
22-06-2021,Manipur,64993
22-06-2021,Madhya Pradesh,789415
22-06-2021,Mizoram,17979
22-06-2021,Nagaland,24438
22-06-2021,Odisha,883490
22-06-2021,Punjab,593063
22-06-2021,Puducherry,115364
22-06-2021,Rajasthan,951393
22-06-2021,Sikkim,19458
22-06-2021,Telangana,615574
22-06-2021,Tamil Nadu,2436819
22-06-2021,Tripura,62742
22-06-2021,India,30027885
22-06-2021,Uttar Pradesh,1704678
22-06-2021,Uttarakhand,338978
22-06-2021,West Bengal,1485438
23-06-2021,Andaman and Nicobar Islands,7438
23-06-2021,Andhra Pradesh,1862036
23-06-2021,Arunachal Pradesh,33916
23-06-2021,Assam,490907
23-06-2021,Bihar,720505
23-06-2021,Chandigarh,61520
23-06-2021,Chhattisgarh,992074
23-06-2021,Delhi,1433366
23-06-2021,Dadra and Nagar Haveli and Daman and Diu,10526
23-06-2021,Goa,165197
23-06-2021,Gujarat,822758
23-06-2021,Himachal Pradesh,201049
23-06-2021,Haryana,767900
23-06-2021,Jharkhand,344914
23-06-2021,Jammu and Kashmir,313028
23-06-2021,Karnataka,2819465
23-06-2021,Kerala,2842248
23-06-2021,Ladakh,19881
23-06-2021,Lakshadweep,9559
23-06-2021,Maharashtra,5997587
23-06-2021,Meghalaya,46458
23-06-2021,Manipur,65622
23-06-2021,Madhya Pradesh,789499
23-06-2021,Mizoram,18398
23-06-2021,Nagaland,24541
23-06-2021,Odisha,886946
23-06-2021,Punjab,593572
23-06-2021,Puducherry,115627
23-06-2021,Rajasthan,951548
23-06-2021,Sikkim,19589
23-06-2021,Telangana,616688
23-06-2021,Tamil Nadu,2443415
23-06-2021,Tripura,63137
23-06-2021,India,30082194
23-06-2021,Uttar Pradesh,1704790
23-06-2021,Uttarakhand,339127
23-06-2021,West Bengal,1487363
24-06-2021,Andaman and Nicobar Islands,7440
24-06-2021,Andhra Pradesh,1867017
24-06-2021,Arunachal Pradesh,34214
24-06-2021,Assam,493688
24-06-2021,Bihar,720717
24-06-2021,Chandigarh,61542
24-06-2021,Chhattisgarh,992391
24-06-2021,Delhi,1433475
24-06-2021,Dadra and Nagar Haveli and Daman and Diu,10529
24-06-2021,Goa,165426
24-06-2021,Gujarat,822887
24-06-2021,Himachal Pradesh,201210
24-06-2021,Haryana,768002
24-06-2021,Jharkhand,345028
24-06-2021,Jammu and Kashmir,313476
24-06-2021,Karnataka,2823444
24-06-2021,Kerala,2854326
24-06-2021,Ladakh,19903
24-06-2021,Lakshadweep,9601
24-06-2021,Maharashtra,6007431
24-06-2021,Meghalaya,46878
24-06-2021,Manipur,66171
24-06-2021,Madhya Pradesh,789561
24-06-2021,Mizoram,18635
24-06-2021,Nagaland,24629
24-06-2021,Odisha,890596
24-06-2021,Punjab,593941
24-06-2021,Puducherry,115925
24-06-2021,Rajasthan,951695
24-06-2021,Sikkim,19681
24-06-2021,Telangana,617776
24-06-2021,Tamil Nadu,2449577
24-06-2021,Tripura,63496
24-06-2021,India,30133853
24-06-2021,Uttar Pradesh,1705014
24-06-2021,Uttarakhand,339245
24-06-2021,West Bengal,1489286
25-06-2021,Andaman and Nicobar Islands,7441
25-06-2021,Andhra Pradesh,1871475
25-06-2021,Arunachal Pradesh,34480
25-06-2021,Assam,496481
25-06-2021,Bihar,720924
25-06-2021,Chandigarh,61581
25-06-2021,Chhattisgarh,992684
25-06-2021,Delhi,1433590
25-06-2021,Dadra and Nagar Haveli and Daman and Diu,10533
25-06-2021,Goa,165648
25-06-2021,Gujarat,823010
25-06-2021,Himachal Pradesh,201363
25-06-2021,Haryana,768142
25-06-2021,Jharkhand,345161
25-06-2021,Jammu and Kashmir,313974
25-06-2021,Karnataka,2826754
25-06-2021,Kerala,2865872
25-06-2021,Ladakh,19920
25-06-2021,Lakshadweep,9632
25-06-2021,Maharashtra,6017035
25-06-2021,Meghalaya,47480
25-06-2021,Manipur,66756
25-06-2021,Madhya Pradesh,789611
25-06-2021,Mizoram,18859
25-06-2021,Nagaland,24759
25-06-2021,Odisha,893508
25-06-2021,Punjab,594279
25-06-2021,Puducherry,116186
25-06-2021,Rajasthan,951826
25-06-2021,Sikkim,19811
25-06-2021,Telangana,618837
25-06-2021,Tamil Nadu,2455332
25-06-2021,Tripura,63865
25-06-2021,India,30182621
25-06-2021,Uttar Pradesh,1705220
25-06-2021,Uttarakhand,339373
25-06-2021,West Bengal,1491219
26-06-2021,Andaman and Nicobar Islands,7446
26-06-2021,Andhra Pradesh,1875622
26-06-2021,Arunachal Pradesh,34767
26-06-2021,Assam,499121
26-06-2021,Bihar,721114
26-06-2021,Chandigarh,61604
26-06-2021,Chhattisgarh,993045
26-06-2021,Delhi,1433675
26-06-2021,Dadra and Nagar Haveli and Daman and Diu,10536
26-06-2021,Goa,165883
26-06-2021,Gujarat,823132
26-06-2021,Himachal Pradesh,201547
26-06-2021,Haryana,768263
26-06-2021,Jharkhand,345259
26-06-2021,Jammu and Kashmir,314316
26-06-2021,Karnataka,2831026
26-06-2021,Kerala,2877990
26-06-2021,Ladakh,19941
26-06-2021,Lakshadweep,9659
26-06-2021,Maharashtra,6026847
26-06-2021,Meghalaya,47985
26-06-2021,Manipur,67317
26-06-2021,Madhya Pradesh,789657
26-06-2021,Mizoram,19091
26-06-2021,Nagaland,24850
26-06-2021,Odisha,897062
26-06-2021,Punjab,594586
26-06-2021,Puducherry,116414
26-06-2021,Rajasthan,951967
26-06-2021,Sikkim,19941
26-06-2021,Telangana,619865
26-06-2021,Tamil Nadu,2460747
26-06-2021,Tripura,64156
26-06-2021,India,30232465
26-06-2021,Uttar Pradesh,1705384
26-06-2021,Uttarakhand,339537
26-06-2021,West Bengal,1493113
27-06-2021,Andaman and Nicobar Islands,7455
27-06-2021,Andhra Pradesh,1879872
27-06-2021,Arunachal Pradesh,34932
27-06-2021,Assam,500644
27-06-2021,Bihar,721299
27-06-2021,Chandigarh,61624
27-06-2021,Chhattisgarh,993289
27-06-2021,Delhi,1433934
27-06-2021,Dadra and Nagar Haveli and Daman and Diu,10542
27-06-2021,Goa,166098
27-06-2021,Gujarat,823244
27-06-2021,Himachal Pradesh,201665
27-06-2021,Haryana,768378
27-06-2021,Jharkhand,345340
27-06-2021,Jammu and Kashmir,314731
27-06-2021,Karnataka,2834630
27-06-2021,Kerala,2888895
27-06-2021,Ladakh,19964
27-06-2021,Lakshadweep,9687
27-06-2021,Maharashtra,6036821
27-06-2021,Meghalaya,48447
27-06-2021,Manipur,67986
27-06-2021,Madhya Pradesh,789696
27-06-2021,Mizoram,19324
27-06-2021,Nagaland,24961
27-06-2021,Odisha,900470
27-06-2021,Punjab,594883
27-06-2021,Puducherry,116645
27-06-2021,Rajasthan,952129
27-06-2021,Sikkim,20111
27-06-2021,Telangana,620613
27-06-2021,Tamil Nadu,2465874
27-06-2021,Tripura,64641
27-06-2021,India,30278988
27-06-2021,Uttar Pradesh,1705596
27-06-2021,Uttarakhand,339619
27-06-2021,West Bengal,1494949
28-06-2021,Andaman and Nicobar Islands,7462
28-06-2021,Andhra Pradesh,1882096
28-06-2021,Arunachal Pradesh,35227
28-06-2021,Assam,503333
28-06-2021,Bihar,721464
28-06-2021,Chandigarh,61632
28-06-2021,Chhattisgarh,993694
28-06-2021,Delhi,1433993
28-06-2021,Dadra and Nagar Haveli and Daman and Diu,10550
28-06-2021,Goa,166236
28-06-2021,Gujarat,823340
28-06-2021,Himachal Pradesh,201813
28-06-2021,Haryana,768474
28-06-2021,Jharkhand,345430
28-06-2021,Jammu and Kashmir,314990
28-06-2021,Karnataka,2837206
28-06-2021,Kerala,2896958
28-06-2021,Ladakh,20022
28-06-2021,Lakshadweep,9715
28-06-2021,Maharashtra,6043548
28-06-2021,Meghalaya,48783
28-06-2021,Manipur,68418
28-06-2021,Madhya Pradesh,789733
28-06-2021,Mizoram,19455
28-06-2021,Nagaland,25017
28-06-2021,Odisha,903789
28-06-2021,Punjab,595136
28-06-2021,Puducherry,116789
28-06-2021,Rajasthan,952201
28-06-2021,Sikkim,20182
28-06-2021,Telangana,621606
28-06-2021,Tamil Nadu,2470678
28-06-2021,Tripura,64860
28-06-2021,India,30316058
28-06-2021,Uttar Pradesh,1705779
28-06-2021,Uttarakhand,339739
28-06-2021,West Bengal,1496710
29-06-2021,Andaman and Nicobar Islands,7466
29-06-2021,Andhra Pradesh,1885716
29-06-2021,Arunachal Pradesh,35571
29-06-2021,Assam,506005
29-06-2021,Bihar,721654
29-06-2021,Chandigarh,61656
29-06-2021,Chhattisgarh,994077
29-06-2021,Delhi,1434094
29-06-2021,Dadra and Nagar Haveli and Daman and Diu,10558
29-06-2021,Goa,166449
29-06-2021,Gujarat,823433
29-06-2021,Himachal Pradesh,201980
29-06-2021,Haryana,768552
29-06-2021,Jharkhand,345525
29-06-2021,Jammu and Kashmir,315298
29-06-2021,Karnataka,2840428
29-06-2021,Kerala,2910508
29-06-2021,Ladakh,20038
29-06-2021,Lakshadweep,9742
29-06-2021,Maharashtra,6051633
29-06-2021,Meghalaya,49161
29-06-2021,Manipur,69198
29-06-2021,Madhya Pradesh,789771
29-06-2021,Mizoram,19819
29-06-2021,Nagaland,25111
29-06-2021,Odisha,906429
29-06-2021,Punjab,595351
29-06-2021,Puducherry,116985
29-06-2021,Rajasthan,952322
29-06-2021,Sikkim,20324
29-06-2021,Telangana,622593
29-06-2021,Tamil Nadu,2475190
29-06-2021,Tripura,65336
29-06-2021,India,30362162
29-06-2021,Uttar Pradesh,1705951
29-06-2021,Uttarakhand,339933
29-06-2021,West Bengal,1498305
30-06-2021,Andaman and Nicobar Islands,7467
30-06-2021,Andhra Pradesh,1889513
30-06-2021,Arunachal Pradesh,35857
30-06-2021,Assam,508484
30-06-2021,Bihar,721914
30-06-2021,Chandigarh,61670
30-06-2021,Chhattisgarh,994480
30-06-2021,Delhi,1434188
30-06-2021,Dadra and Nagar Haveli and Daman and Diu,10563
30-06-2021,Goa,166689
30-06-2021,Gujarat,823523
30-06-2021,Himachal Pradesh,202123
30-06-2021,Haryana,768639
30-06-2021,Jharkhand,345610
30-06-2021,Jammu and Kashmir,315662
30-06-2021,Karnataka,2843810
30-06-2021,Kerala,2924166
30-06-2021,Ladakh,20073
30-06-2021,Lakshadweep,9770
30-06-2021,Maharashtra,6061404
30-06-2021,Meghalaya,49513
30-06-2021,Manipur,69790
30-06-2021,Madhya Pradesh,789804
30-06-2021,Mizoram,20075
30-06-2021,Nagaland,25239
30-06-2021,Odisha,909800
30-06-2021,Punjab,595609
30-06-2021,Puducherry,117249
30-06-2021,Rajasthan,952422
30-06-2021,Sikkim,20544
30-06-2021,Telangana,623510
30-06-2021,Tamil Nadu,2479696
30-06-2021,Tripura,65767
30-06-2021,India,30410768
30-06-2021,Uttar Pradesh,1706107
30-06-2021,Uttarakhand,340255
30-06-2021,West Bengal,1499783
01-07-2021,Andaman and Nicobar Islands,7469
01-07-2021,Andhra Pradesh,1893354
01-07-2021,Arunachal Pradesh,36168
01-07-2021,Assam,511153
01-07-2021,Bihar,722101
01-07-2021,Chandigarh,61687
01-07-2021,Chhattisgarh,994890
01-07-2021,Delhi,1434281
01-07-2021,Dadra and Nagar Haveli and Daman and Diu,10564
01-07-2021,Goa,166920
01-07-2021,Gujarat,823607
01-07-2021,Himachal Pradesh,202290
01-07-2021,Haryana,768724
01-07-2021,Jharkhand,345706
01-07-2021,Jammu and Kashmir,315960
01-07-2021,Karnataka,2847013
01-07-2021,Kerala,2937034
01-07-2021,Ladakh,20090
01-07-2021,Lakshadweep,9808
01-07-2021,Maharashtra,6070599
01-07-2021,Meghalaya,50090
01-07-2021,Manipur,70298
01-07-2021,Madhya Pradesh,789844
01-07-2021,Mizoram,20492
01-07-2021,Nagaland,25305
01-07-2021,Odisha,912887
01-07-2021,Punjab,595899
01-07-2021,Puducherry,117465
01-07-2021,Rajasthan,952497
01-07-2021,Sikkim,20666
01-07-2021,Telangana,624379
01-07-2021,Tamil Nadu,2484177
01-07-2021,Tripura,66217
01-07-2021,India,30457549
01-07-2021,Uttar Pradesh,1706252
01-07-2021,Uttarakhand,340379
01-07-2021,West Bengal,1501284
02-07-2021,Andaman and Nicobar Islands,7475
02-07-2021,Andhra Pradesh,1896818
02-07-2021,Arunachal Pradesh,36572
02-07-2021,Assam,513606
02-07-2021,Bihar,722282
02-07-2021,Chandigarh,61700
02-07-2021,Chhattisgarh,995195
02-07-2021,Delhi,1434374
02-07-2021,Dadra and Nagar Haveli and Daman and Diu,10568
02-07-2021,Goa,167103
02-07-2021,Gujarat,823687
02-07-2021,Himachal Pradesh,202440
02-07-2021,Haryana,768800
02-07-2021,Jharkhand,345794
02-07-2021,Jammu and Kashmir,316291
02-07-2021,Karnataka,2849997
02-07-2021,Kerala,2949129
02-07-2021,Ladakh,20101
02-07-2021,Lakshadweep,9843
02-07-2021,Maharashtra,6079352
02-07-2021,Meghalaya,50575
02-07-2021,Manipur,70954
02-07-2021,Madhya Pradesh,789887
02-07-2021,Mizoram,20770
02-07-2021,Nagaland,25382
02-07-2021,Odisha,916109
02-07-2021,Punjab,596094
02-07-2021,Puducherry,117640
02-07-2021,Rajasthan,952573
02-07-2021,Sikkim,20777
02-07-2021,Telangana,625237
02-07-2021,Tamil Nadu,2488407
02-07-2021,Tripura,66626
02-07-2021,India,30501736
02-07-2021,Uttar Pradesh,1706384
02-07-2021,Uttarakhand,340488
02-07-2021,West Bengal,1502706
03-07-2021,Andaman and Nicobar Islands,7478
03-07-2021,Andhra Pradesh,1899748
03-07-2021,Arunachal Pradesh,36937
03-07-2021,Assam,515981
03-07-2021,Bihar,722418
03-07-2021,Chandigarh,61718
03-07-2021,Chhattisgarh,995489
03-07-2021,Delhi,1434460
03-07-2021,Dadra and Nagar Haveli and Daman and Diu,10570
03-07-2021,Goa,167272
03-07-2021,Gujarat,823763
03-07-2021,Himachal Pradesh,202555
03-07-2021,Haryana,768852
03-07-2021,Jharkhand,345885
03-07-2021,Jammu and Kashmir,316629
03-07-2021,Karnataka,2852079
03-07-2021,Kerala,2961585
03-07-2021,Ladakh,20115
03-07-2021,Lakshadweep,9861
03-07-2021,Maharashtra,6088841
03-07-2021,Meghalaya,51035
03-07-2021,Manipur,71643
03-07-2021,Madhya Pradesh,789936
03-07-2021,Mizoram,21003
03-07-2021,Nagaland,25451
03-07-2021,Odisha,919026
03-07-2021,Punjab,596265
03-07-2021,Puducherry,117787
03-07-2021,Rajasthan,952663
03-07-2021,Sikkim,20955
03-07-2021,Telangana,626085
03-07-2021,Tamil Nadu,2492420
03-07-2021,Tripura,67020
03-07-2021,India,30544763
03-07-2021,Uttar Pradesh,1706495
03-07-2021,Uttarakhand,340646
03-07-2021,West Bengal,1504097
04-07-2021,Andaman and Nicobar Islands,7482
04-07-2021,Andhra Pradesh,1902923
04-07-2021,Arunachal Pradesh,37105
04-07-2021,Assam,517194
04-07-2021,Bihar,722527
04-07-2021,Chandigarh,61728
04-07-2021,Chhattisgarh,995718
04-07-2021,Delhi,1434554
04-07-2021,Dadra and Nagar Haveli and Daman and Diu,10572
04-07-2021,Goa,167436
04-07-2021,Gujarat,823833
04-07-2021,Himachal Pradesh,202642
04-07-2021,Haryana,768903
04-07-2021,Jharkhand,345937
04-07-2021,Jammu and Kashmir,316976
04-07-2021,Karnataka,2853643
04-07-2021,Kerala,2973685
04-07-2021,Ladakh,20120
04-07-2021,Lakshadweep,9900
04-07-2021,Maharashtra,6098177
04-07-2021,Meghalaya,51524
04-07-2021,Manipur,72286
04-07-2021,Madhya Pradesh,789983
04-07-2021,Mizoram,21246
04-07-2021,Nagaland,25519
04-07-2021,Odisha,921896
04-07-2021,Punjab,596416
04-07-2021,Puducherry,117959
04-07-2021,Rajasthan,952734
04-07-2021,Sikkim,21131
04-07-2021,Telangana,626690
04-07-2021,Tamil Nadu,2496287
04-07-2021,Tripura,67448
04-07-2021,India,30584913
04-07-2021,Uttar Pradesh,1706621
04-07-2021,Uttarakhand,340724
04-07-2021,West Bengal,1505394
05-07-2021,Andaman and Nicobar Islands,7482
05-07-2021,Andhra Pradesh,1905023
05-07-2021,Arunachal Pradesh,37531
05-07-2021,Assam,519834
05-07-2021,Bihar,722603
05-07-2021,Chandigarh,61740
05-07-2021,Chhattisgarh,996037
05-07-2021,Delhi,1434608
05-07-2021,Dadra and Nagar Haveli and Daman and Diu,10572
05-07-2021,Goa,167566
05-07-2021,Gujarat,823895
05-07-2021,Himachal Pradesh,202800
05-07-2021,Haryana,768957
05-07-2021,Jharkhand,345983
05-07-2021,Jammu and Kashmir,317250
05-07-2021,Karnataka,2856491
05-07-2021,Kerala,2981722
05-07-2021,Ladakh,20129
05-07-2021,Lakshadweep,9936
05-07-2021,Maharashtra,6104917
05-07-2021,Meghalaya,51901
05-07-2021,Manipur,72718
05-07-2021,Madhya Pradesh,790015
05-07-2021,Mizoram,21334
05-07-2021,Nagaland,25559
05-07-2021,Odisha,924699
05-07-2021,Punjab,596550
05-07-2021,Puducherry,118087
05-07-2021,Rajasthan,952789
05-07-2021,Sikkim,21226
05-07-2021,Telangana,627498
05-07-2021,Tamil Nadu,2500002
05-07-2021,Tripura,67674
05-07-2021,India,30618939
05-07-2021,Uttar Pradesh,1706739
05-07-2021,Uttarakhand,340793
05-07-2021,West Bengal,1506279
06-07-2021,Andaman and Nicobar Islands,7487
06-07-2021,Andhra Pradesh,1908065
06-07-2021,Arunachal Pradesh,37879
06-07-2021,Assam,522267
06-07-2021,Bihar,722746
06-07-2021,Chandigarh,61752
06-07-2021,Chhattisgarh,996359
06-07-2021,Delhi,1434687
06-07-2021,Dadra and Nagar Haveli and Daman and Diu,10578
06-07-2021,Goa,167823
06-07-2021,Gujarat,823964
06-07-2021,Himachal Pradesh,202945
06-07-2021,Haryana,769030
06-07-2021,Jharkhand,346038
06-07-2021,Jammu and Kashmir,317481
06-07-2021,Karnataka,2859595
06-07-2021,Kerala,2996094
06-07-2021,Ladakh,20137
06-07-2021,Lakshadweep,9947
06-07-2021,Maharashtra,6113335
06-07-2021,Meghalaya,52358
06-07-2021,Manipur,73581
06-07-2021,Madhya Pradesh,790042
06-07-2021,Mizoram,21854
06-07-2021,Nagaland,25619
06-07-2021,Odisha,927186
06-07-2021,Punjab,596736
06-07-2021,Puducherry,118227
06-07-2021,Rajasthan,952836
06-07-2021,Sikkim,21403
06-07-2021,Telangana,628282
06-07-2021,Tamil Nadu,2503481
06-07-2021,Tripura,68148
06-07-2021,India,30662903
06-07-2021,Uttar Pradesh,1706818
06-07-2021,Uttarakhand,340882
06-07-2021,West Bengal,1507241
07-07-2021,Andaman and Nicobar Islands,7491
07-07-2021,Andhra Pradesh,1911231
07-07-2021,Arunachal Pradesh,38283
07-07-2021,Assam,524556
07-07-2021,Bihar,722850
07-07-2021,Chandigarh,61780
07-07-2021,Chhattisgarh,996689
07-07-2021,Delhi,1434780
07-07-2021,Dadra and Nagar Haveli and Daman and Diu,10581
07-07-2021,Goa,168015
07-07-2021,Gujarat,824029
07-07-2021,Himachal Pradesh,203117
07-07-2021,Haryana,769093
07-07-2021,Jharkhand,346113
07-07-2021,Jammu and Kashmir,317761
07-07-2021,Karnataka,2862338
07-07-2021,Kerala,3011694
07-07-2021,Ladakh,20143
07-07-2021,Lakshadweep,9965
07-07-2021,Maharashtra,6122893
07-07-2021,Meghalaya,52712
07-07-2021,Manipur,74341
07-07-2021,Madhya Pradesh,790070
07-07-2021,Mizoram,22155
07-07-2021,Nagaland,25663
07-07-2021,Odisha,929788
07-07-2021,Punjab,596970
07-07-2021,Puducherry,118416
07-07-2021,Rajasthan,952887
07-07-2021,Sikkim,21573
07-07-2021,Telangana,629054
07-07-2021,Tamil Nadu,2506848
07-07-2021,Tripura,68609
07-07-2021,India,30708604
07-07-2021,Uttar Pradesh,1706934
07-07-2021,Uttarakhand,340959
07-07-2021,West Bengal,1508223
08-07-2021,Andaman and Nicobar Islands,7492
08-07-2021,Andhra Pradesh,1914213
08-07-2021,Arunachal Pradesh,38682
08-07-2021,Assam,527200
08-07-2021,Bihar,722965
08-07-2021,Chandigarh,61794
08-07-2021,Chhattisgarh,997035
08-07-2021,Delhi,1434873
08-07-2021,Dadra and Nagar Haveli and Daman and Diu,10582
08-07-2021,Goa,168210
08-07-2021,Gujarat,824091
08-07-2021,Himachal Pradesh,203245
08-07-2021,Haryana,769148
08-07-2021,Jharkhand,346168
08-07-2021,Jammu and Kashmir,318023
08-07-2021,Karnataka,2864868
08-07-2021,Kerala,3025466
08-07-2021,Ladakh,20155
08-07-2021,Lakshadweep,9980
08-07-2021,Maharashtra,6131976
08-07-2021,Meghalaya,53244
08-07-2021,Manipur,75180
08-07-2021,Madhya Pradesh,790096
08-07-2021,Mizoram,22703
08-07-2021,Nagaland,25727
08-07-2021,Odisha,932330
08-07-2021,Punjab,597195
08-07-2021,Puducherry,118571
08-07-2021,Rajasthan,952956
08-07-2021,Sikkim,21795
08-07-2021,Telangana,629785
08-07-2021,Tamil Nadu,2510059
08-07-2021,Tripura,69016
08-07-2021,India,30752108
08-07-2021,Uttar Pradesh,1707044
08-07-2021,Uttarakhand,341023
08-07-2021,West Bengal,1509218
09-07-2021,Andaman and Nicobar Islands,7492
09-07-2021,Andhra Pradesh,1917253
09-07-2021,Arunachal Pradesh,39085
09-07-2021,Assam,529693
09-07-2021,Bihar,723060
09-07-2021,Chandigarh,61811
09-07-2021,Chhattisgarh,997426
09-07-2021,Delhi,1434954
09-07-2021,Dadra and Nagar Haveli and Daman and Diu,10583
09-07-2021,Goa,168430
09-07-2021,Gujarat,824147
09-07-2021,Himachal Pradesh,203425
09-07-2021,Haryana,769205
09-07-2021,Jharkhand,346223
09-07-2021,Jammu and Kashmir,318284
09-07-2021,Karnataka,2867158
09-07-2021,Kerala,3039029
09-07-2021,Ladakh,20167
09-07-2021,Lakshadweep,10002
09-07-2021,Maharashtra,6140968
09-07-2021,Meghalaya,53670
09-07-2021,Manipur,76032
09-07-2021,Madhya Pradesh,790125
09-07-2021,Mizoram,23014
09-07-2021,Nagaland,25787
09-07-2021,Odisha,935136
09-07-2021,Punjab,597347
09-07-2021,Puducherry,118697
09-07-2021,Rajasthan,953018
09-07-2021,Sikkim,21965
